molecule_chembl_id,molecule_type,pref_name,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL206,Estrogen receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL206,Estrogen receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL242,Estrogen receptor beta,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL242,Estrogen receptor beta,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL2034,Glucocorticoid receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL2034,Glucocorticoid receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL3392921,Glycine receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL3392921,Glycine receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL231,Histamine H1 receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL231,Histamine H1 receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1941,Histamine H2 receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1941,Histamine H2 receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL402,3-hydroxy-3-methylglutaryl-coenzyme A reductase,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL402,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL5486,Insulin receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL5486,Insulin receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1909043,Leukotriene C4 synthase,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1909043,Leukotriene C4 synthase,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1798,Cysteinyl leukotriene receptor 1,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1798,Cysteinyl leukotriene receptor 1,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL4358,Polyunsaturated fatty acid lipoxygenase ALOX15,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL4358,Polyunsaturated fatty acid lipoxygenase ALOX15,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL4644,Melanocortin receptor 3,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL4644,Melanocortin receptor 3,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL259,Melanocortin receptor 4,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL259,Melanocortin receptor 4,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL4608,Melanocortin receptor 5,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL4608,Melanocortin receptor 5,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1951,Amine oxidase [flavin-containing] A,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1951,Amine oxidase [flavin-containing] A,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL216,Muscarinic acetylcholine receptor M1,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL216,Muscarinic acetylcholine receptor M1,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL211,Muscarinic acetylcholine receptor M2,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL211,Muscarinic acetylcholine receptor M2,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL245,Muscarinic acetylcholine receptor M3,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL245,Muscarinic acetylcholine receptor M3,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1821,Muscarinic acetylcholine receptor M4,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1821,Muscarinic acetylcholine receptor M4,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL2035,Muscarinic acetylcholine receptor M5,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL2035,Muscarinic acetylcholine receptor M5,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL4777,Neuropeptide Y receptor type 1,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL4777,Neuropeptide Y receptor type 1,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL4018,Neuropeptide Y receptor type 2,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL4018,Neuropeptide Y receptor type 2,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL3048,Nitric oxide synthase 1,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL3048,Nitric oxide synthase 1,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL236,Delta-type opioid receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL236,Delta-type opioid receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL237,Kappa-type opioid receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL237,Kappa-type opioid receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL233,Mu-type opioid receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL233,Mu-type opioid receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1827,"cGMP-specific 3',5'-cyclic phosphodiesterase",IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1827,"cGMP-specific 3',5'-cyclic phosphodiesterase",Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL250,Platelet-activating factor receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL250,Platelet-activating factor receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1909044,Progesterone receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1909044,Progesterone receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL4074,Angiotensin-converting enzyme,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL4074,Angiotensin-converting enzyme,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL4801,Caspase-1,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL4801,Caspase-1,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL4071,Cathepsin G,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL4071,Cathepsin G,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL248,Neutrophil elastase,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL248,Neutrophil elastase,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL332,Interstitial collagenase,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL332,Interstitial collagenase,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL321,Matrix metalloproteinase-9,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL321,Matrix metalloproteinase-9,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL299,Protein kinase C alpha type,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL299,Protein kinase C alpha type,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL3385,Mitogen-activated protein kinase 3,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL3385,Mitogen-activated protein kinase 3,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL4040,Mitogen-activated protein kinase 1,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL4040,Mitogen-activated protein kinase 1,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL260,Mitogen-activated protein kinase 14,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL260,Mitogen-activated protein kinase 14,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL4445,Protein phosphatase 3 catalytic subunit alpha,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL4445,Protein phosphatase 3 catalytic subunit alpha,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL203,Epidermal growth factor receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL203,Epidermal growth factor receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1841,Tyrosine-protein kinase Fyn,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1841,Tyrosine-protein kinase Fyn,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1824,Receptor tyrosine-protein kinase erbB-2,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1824,Receptor tyrosine-protein kinase erbB-2,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL258,Tyrosine-protein kinase Lck,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL258,Tyrosine-protein kinase Lck,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL3243,Receptor-type tyrosine-protein phosphatase C,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL3243,Receptor-type tyrosine-protein phosphatase C,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL273,5-hydroxytryptamine receptor 1A,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL273,5-hydroxytryptamine receptor 1A,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL3459,5-hydroxytryptamine receptor 1B,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL3459,5-hydroxytryptamine receptor 1B,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL224,5-hydroxytryptamine receptor 2A,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL224,5-hydroxytryptamine receptor 2A,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1833,5-hydroxytryptamine receptor 2B,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1833,5-hydroxytryptamine receptor 2B,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL225,5-hydroxytryptamine receptor 2C,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL225,5-hydroxytryptamine receptor 2C,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL5017,5-hydroxytryptamine receptor 4,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL5017,5-hydroxytryptamine receptor 4,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL3371,5-hydroxytryptamine receptor 6,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL3371,5-hydroxytryptamine receptor 6,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL228,Sodium-dependent serotonin transporter,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL228,Sodium-dependent serotonin transporter,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL287,Sigma non-opioid intracellular receptor 1,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL287,Sigma non-opioid intracellular receptor 1,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL249,Substance-P receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL249,Substance-P receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL2327,Substance-K receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL2327,Substance-K receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL3072,Androgen receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL3072,Androgen receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1835,Thromboxane-A synthase,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1835,Thromboxane-A synthase,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL612545,Unchecked,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL612545,Unchecked,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1868,Vascular endothelial growth factor receptor 1,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1868,Vascular endothelial growth factor receptor 1,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL5144,Vasoactive intestinal polypeptide receptor 1,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL5144,Vasoactive intestinal polypeptide receptor 1,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,,,CHEMBL1889,Vasopressin V1a receptor,IC50,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,,,CHEMBL1889,Vasopressin V1a receptor,Ki,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,LTKB_BD DILI severity score,,5.0,CHEMBL1697861,Hepatotoxicity,LTKB_BD DILI severity score,,5.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_bilirubinemia,,1.0,CHEMBL1697861,Hepatotoxicity,HepSE_bilirubinemia,,1.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_cholecystitis,,0.0,CHEMBL1697861,Hepatotoxicity,HepSE_cholecystitis,,0.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_cholelithiasis,,0.0,CHEMBL1697861,Hepatotoxicity,HepSE_cholelithiasis,,0.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_cirrhosis,,0.0,CHEMBL1697861,Hepatotoxicity,HepSE_cirrhosis,,0.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_elevated liver function tests,,0.0,CHEMBL1697861,Hepatotoxicity,HepSE_elevated liver function tests,,0.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_hepatic failure,,0.0,CHEMBL1697861,Hepatotoxicity,HepSE_hepatic failure,,0.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_hepatic necrosis,,1.0,CHEMBL1697861,Hepatotoxicity,HepSE_hepatic necrosis,,1.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_hepatitis,,1.0,CHEMBL1697861,Hepatotoxicity,HepSE_hepatitis,,1.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_hepatomegaly,,0.0,CHEMBL1697861,Hepatotoxicity,HepSE_hepatomegaly,,0.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_jaundice,,1.0,CHEMBL1697861,Hepatotoxicity,HepSE_jaundice,,1.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_liver disease,,1.0,CHEMBL1697861,Hepatotoxicity,HepSE_liver disease,,1.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_liver fatty,,1.0,CHEMBL1697861,Hepatotoxicity,HepSE_liver fatty,,1.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_liver function tests abnormal,,1.0,CHEMBL1697861,Hepatotoxicity,HepSE_liver function tests abnormal,,1.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,HepSE_Combined Scores,,7.0,CHEMBL1697861,Hepatotoxicity,HepSE_Combined Scores,,7.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Potency,nM,361.3,CHEMBL2007624,Peripheral myelin protein 22,Potency,uM,0.3613
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Potency,nM,25574.8,CHEMBL612545,Unchecked,Potency,uM,25.5748
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,0.25,CHEMBL614632,RBL-2H3,IC50,nM,0.25
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL4302,ATP-dependent translocase ABCB1,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL4302,ATP-dependent translocase ABCB1,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL4302,ATP-dependent translocase ABCB1,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL4302,ATP-dependent translocase ABCB1,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL4302,ATP-dependent translocase ABCB1,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL2573,ATP-dependent translocase ABCB1,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL2573,ATP-dependent translocase ABCB1,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,3700.0,CHEMBL1697668,Solute carrier organic anion transporter family member 1B1,IC50,uM,3.7
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL2573,ATP-dependent translocase ABCB1,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Potency,nM,18837.5,CHEMBL1293278,Geminin,Potency,uM,18.8375
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ratio,,1.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Ratio,,1.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,nM,80.0,CHEMBL2052031,Peptidyl-prolyl cis-trans isomerase FKBP5,Ki,uM,0.08
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Potency,nM,2985.5,CHEMBL1075138,Tyrosyl-DNA phosphodiesterase 1,Potency,uM,2.9855
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Potency,nM,3349.8,CHEMBL1075138,Tyrosyl-DNA phosphodiesterase 1,Potency,uM,3.3498
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,0.25,CHEMBL614632,RBL-2H3,IC50,nM,0.25
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,,CHEMBL612545,Unchecked,INH,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,F,%,15.0,CHEMBL372,Homo sapiens,F,%,15.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Solubility,nM,42400.0,CHEMBL2362975,No relevant target,solubility,uM,42.4
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,T1/2,hr,0.3683,CHEMBL612558,ADMET,t1/2,min,22.1
